      1000  0.56E-03  0.21E-03  0.22E-03
      2000  0.13E-02  0.14E-03  0.15E-03
      3000  0.18E-02  0.12E-03  0.13E-03
      4000  0.24E-02  0.11E-03  0.11E-03
      5000  0.30E-02  0.99E-04  0.10E-03
      6000  0.36E-02  0.89E-04  0.90E-04
      7000  0.42E-02  0.81E-04  0.82E-04
      8000  0.49E-02  0.75E-04  0.76E-04
      9000  0.55E-02  0.70E-04  0.73E-04
     10000  0.61E-02  0.66E-04  0.70E-04
     11000  0.67E-02  0.63E-04  0.71E-04
     12000  0.73E-02  0.60E-04  0.69E-04
     13000  0.80E-02  0.59E-04  0.67E-04
     14000  0.86E-02  0.55E-04  0.64E-04
     15000  0.91E-02  0.43E-04  0.44E-04
     16000  0.97E-02  0.42E-04  0.43E-04
     17000  0.19E-02  0.42E-03  0.81E-03
     18000  0.25E-02  0.98E-04  0.99E-04
     19000  0.30E-02  0.94E-04  0.98E-04
     20000  0.36E-02  0.82E-04  0.84E-04
     21000  0.41E-02  0.72E-04  0.74E-04
     22000  0.46E-02  0.78E-04  0.81E-04
     23000  0.52E-02  0.72E-04  0.76E-04
     24000  0.57E-02  0.63E-04  0.67E-04
     25000  0.62E-02  0.73E-04  0.75E-04
     26000  0.68E-02  0.61E-04  0.67E-04
     27000  0.73E-02  0.60E-04  0.64E-04
     28000  0.78E-02  0.59E-04  0.63E-04
     29000  0.84E-02  0.54E-04  0.59E-04
     30000  0.89E-02  0.51E-04  0.59E-04
     31000  0.95E-02  0.52E-04  0.60E-04
     32000  0.10E-01  0.48E-04  0.52E-04
     33000  0.11E-01  0.50E-04  0.54E-04
     34000  0.11E-01  0.48E-04  0.55E-04
     35000  0.12E-01  0.49E-04  0.54E-04
     36000  0.12E-01  0.44E-04  0.48E-04
     37000  0.13E-01  0.43E-04  0.47E-04
     38000  0.13E-01  0.41E-04  0.47E-04
     39000  0.14E-01  0.39E-04  0.50E-04
     40000  0.14E-01  0.40E-04  0.42E-04
     41000  0.66E-02  0.10E-03  0.17E-03
     42000  0.72E-02  0.71E-04  0.75E-04
     43000  0.79E-02  0.59E-04  0.64E-04
     44000  0.84E-02  0.55E-04  0.58E-04
     45000  0.89E-02  0.51E-04  0.53E-04
     46000  0.95E-02  0.48E-04  0.49E-04
     47000  0.10E-01  0.45E-04  0.47E-04
     48000  0.11E-01  0.44E-04  0.45E-04
     49000  0.11E-01  0.41E-04  0.43E-04
     50000  0.12E-01  0.40E-04  0.42E-04
     51000  0.12E-01  0.39E-04  0.41E-04
     52000  0.13E-01  0.37E-04  0.40E-04
     53000  0.13E-01  0.36E-04  0.39E-04
     54000  0.14E-01  0.35E-04  0.38E-04
     55000  0.15E-01  0.34E-04  0.37E-04
     56000  0.15E-01  0.33E-04  0.36E-04
     57000  0.16E-01  0.32E-04  0.35E-04
     58000  0.16E-01  0.31E-04  0.35E-04
     59000  0.17E-01  0.30E-04  0.34E-04
     60000  0.18E-01  0.29E-04  0.33E-04
     61000  0.18E-01  0.28E-04  0.32E-04
